Date_,Year_,Month_,Day_,Mean_temp,Total_Precip,Season,Rain,Snow
1988-08-01,1988,8,1,21.4,37.2,Summer,Yes,No
1987-08-01,1987,8,1,19.6,52.3,Summer,Yes,No
1986-08-01,1986,8,1,18.4,146.2,Summer,Yes,No
1985-08-01,1985,8,1,19.4,152.5,Summer,Yes,No
1984-08-01,1984,8,1,21.1,63.8,Summer,Yes,No
1983-08-01,1983,8,1,21.1,112.2,Summer,Yes,No
1982-08-01,1982,8,1,17.3,120.1,Summer,Yes,No
1981-08-01,1981,8,1,19.4,128.5,Summer,Yes,No
1980-08-01,1980,8,1,21.3,37.3,Summer,Yes,No
1979-08-01,1979,8,1,18.6,74.2,Summer,Yes,No
1978-08-01,1978,8,1,19.7,63.6,Summer,Yes,No
1977-08-01,1977,8,1,18,103.3,Summer,Yes,No
1976-08-01,1976,8,1,18.6,64.8,Summer,Yes,No
1975-08-01,1975,8,1,19.9,109,Summer,Yes,No
1974-08-01,1974,8,1,19.7,14.5,Summer,Yes,No
1973-08-01,1973,8,1,21.9,29.2,Summer,Yes,No
1972-08-01,1972,8,1,18.5,74.9,Summer,Yes,No
1971-08-01,1971,8,1,18.8,126,Summer,Yes,No
1970-08-01,1970,8,1,19.7,113.3,Summer,Yes,No
1969-08-01,1969,8,1,20.9,56.6,Summer,Yes,No
1968-08-01,1968,8,1,18.7,163.6,Summer,Yes,No
1967-08-01,1967,8,1,17.9,45.7,Summer,Yes,No
1966-08-01,1966,8,1,19.4,70.4,Summer,Yes,No
1965-08-01,1965,8,1,18.1,74.9,Summer,Yes,No
1964-08-01,1964,8,1,16.8,147.6,Summer,Yes,No
1963-08-01,1963,8,1,18.9,57.7,Summer,Yes,No
1962-08-01,1962,8,1,20.5,76.2,Summer,Yes,No
1961-08-01,1961,8,1,20.6,56.1,Summer,Yes,No
1960-08-01,1960,8,1,20.4,39.6,Summer,Yes,No
1959-08-01,1959,8,1,23.8,38.6,Summer,Yes,No
1958-08-01,1958,8,1,20.2,69.1,Summer,Yes,No
1957-08-01,1957,8,1,19.2,61,Summer,Yes,No
1956-08-01,1956,8,1,19.5,124.7,Summer,Yes,No
1955-08-01,1955,8,1,23,104.4,Summer,Yes,No
1954-08-01,1954,8,1,19.2,91.2,Summer,Yes,No
1953-08-01,1953,8,1,20.6,102.9,Summer,Yes,No
1952-08-01,1952,8,1,19.8,61,Summer,Yes,No
1951-08-01,1951,8,1,19.5,52.3,Summer,Yes,No
1950-08-01,1950,8,1,19.2,85.1,Summer,Yes,No
1949-08-01,1949,8,1,22,133.9,Summer,Yes,No
1948-08-01,1948,8,1,20.9,48.5,Summer,Yes,No
1947-08-01,1947,8,1,22.5,61,Summer,Yes,No
1946-08-01,1946,8,1,18.2,37.8,Summer,Yes,No
1945-08-01,1945,8,1,19.9,49,Summer,Yes,No
1944-08-01,1944,8,1,21.3,54.9,Summer,Yes,No
1943-08-01,1943,8,1,19.9,49.3,Summer,Yes,No
1942-08-01,1942,8,1,19.7,28.7,Summer,Yes,No
1941-08-01,1941,8,1,19.5,39.4,Summer,Yes,No
1940-08-01,1940,8,1,19.4,84.1,Summer,Yes,No
1939-08-01,1939,8,1,21.7,51.6,Summer,Yes,No
1938-08-01,1938,8,1,22.7,37.1,Summer,Yes,No
2018-09-30,"2,018",9,30,11,10,Fall,Yes,No
2018-09-29,"2,018",9,29,12,0,Fall,No,No
2018-09-28,"2,018",9,28,17,3,Fall,Yes,No
2018-09-27,"2,018",9,27,13,0,Fall,No,No
2018-09-26,"2,018",9,26,18,0,Fall,No,No
2018-09-25,"2,018",9,25,19,6,Fall,Yes,No
2018-09-24,"2,018",9,24,15,2,Fall,Yes,No
2018-09-23,"2,018",9,23,13,0,Fall,No,No
2018-09-22,"2,018",9,22,13,0,Fall,No,No
2018-09-21,"2,018",9,21,22,0,Fall,No,No
2018-09-20,"2,018",9,20,17,0,Fall,No,No
2018-09-19,"2,018",9,19,18,0,Fall,No,No
2018-09-18,"2,018",9,18,22,0,Fall,No,No
2018-09-17,"2,018",9,17,24,0,Fall,No,No
2018-09-16,"2,018",9,16,24,0,Fall,No,No
2018-09-15,"2,018",9,15,24,0,Fall,No,No
2018-09-14,"2,018",9,14,24,0,Fall,No,No
2018-09-13,"2,018",9,13,21,0,Fall,No,No
2018-09-12,"2,018",9,12,18,0,Fall,No,No
2018-09-11,"2,018",9,11,18,0,Fall,No,No
2018-09-10,"2,018",9,10,14,26,Fall,Yes,No
2018-09-09,"2,018",9,9,,0,Fall,No,No
2018-09-08,"2,018",9,8,15,0,Fall,No,No
2018-09-07,"2,018",9,7,20,0,Fall,No,No
2018-09-06,"2,018",9,6,21,1,Fall,Yes,No
2018-09-05,"2,018",9,5,28,0,Fall,No,No
2018-09-04,"2,018",9,4,24,0,Fall,No,No
2018-09-03,"2,018",9,3,27,0,Fall,No,No
2018-09-02,"2,018",9,2,26,0,Fall,No,No
2018-09-01,"2,018",9,1,21,0,Fall,No,No
2017-09-30,"2,017",9,30,11,0,Fall,No,No
2017-09-29,"2,017",9,29,13,4,Fall,Yes,No
2017-09-28,"2,017",9,28,14,0,Fall,No,No
2017-09-27,"2,017",9,27,22,0,Fall,No,No
2017-09-26,"2,017",9,26,26,0,Fall,No,No
2017-09-25,"2,017",9,25,26,0,Fall,No,No
2017-09-24,"2,017",9,24,27,0,Fall,No,No
2017-09-23,"2,017",9,23,25,0,Fall,No,No
2017-09-22,"2,017",9,22,22,0,Fall,No,No
2017-09-21,"2,017",9,21,22,0,Fall,No,No
2017-09-20,"2,017",9,20,22,0,Fall,No,No
2017-09-19,"2,017",9,19,23,0,Fall,No,No
2017-09-18,"2,017",9,18,22,0,Fall,No,No
2017-09-17,"2,017",9,17,21,0,Fall,No,No
2017-09-16,"2,017",9,16,21,0,Fall,No,No
2017-09-15,"2,017",9,15,22,0,Fall,No,No
2017-09-14,"2,017",9,14,22,0,Fall,No,No
2017-09-13,"2,017",9,13,18,0,Fall,No,No
2017-09-12,"2,017",9,12,17,0,Fall,No,No
2017-09-11,"2,017",9,11,16,0,Fall,No,No
2017-09-10,"2,017",9,10,14,0,Fall,No,No
2017-09-09,"2,017",9,9,13,0,Fall,No,No
2017-09-08,"2,017",9,8,14,0,Fall,No,No
2017-09-07,"2,017",9,7,15,4,Fall,Yes,No
2017-09-06,"2,017",9,6,16,0,Fall,No,No
2017-09-05,"2,017",9,5,17,5,Fall,Yes,No
2017-09-04,"2,017",9,4,20,9,Fall,Yes,No
2017-09-03,"2,017",9,3,18,9,Fall,Yes,No
2017-09-02,"2,017",9,2,14,0,Fall,No,No
2017-09-01,"2,017",9,1,13,0,Fall,No,No
2016-09-30,"2,016",9,30,16,0,Fall,No,No
2016-09-29,"2,016",9,29,15,8,Fall,Yes,No
2016-09-28,"2,016",9,28,17,0,Fall,No,No
2016-09-27,"2,016",9,27,16,0,Fall,No,No
2016-09-26,"2,016",9,26,15,12,Fall,Yes,No
2016-09-25,"2,016",9,25,13,0,Fall,No,No
2016-09-24,"2,016",9,24,14,0,Fall,No,No
2016-09-23,"2,016",9,23,16,1,Fall,Yes,No
2016-09-22,"2,016",9,22,22,0,Fall,No,No
2016-09-21,"2,016",9,21,21,0,Fall,No,No
2016-09-20,"2,016",9,20,22,0,Fall,No,No
2016-09-19,"2,016",9,19,21,0,Fall,No,No
2016-09-18,"2,016",9,18,22,0,Fall,No,No
2016-09-17,"2,016",9,17,21,7,Fall,Yes,No
2016-09-16,"2,016",9,16,17,0,Fall,No,No
2016-09-15,"2,016",9,15,15,0,Fall,No,No
2016-09-14,"2,016",9,14,17,0,Fall,No,No
2016-09-13,"2,016",9,13,21,0,Fall,No,No
2016-09-12,"2,016",9,12,18,0,Fall,No,No
2016-09-11,"2,016",9,11,19,0,Fall,No,No
2016-09-10,"2,016",9,10,24,2,Fall,Yes,No
2016-09-09,"2,016",9,9,24,0,Fall,No,No
2016-09-08,"2,016",9,8,26,3,Fall,Yes,No
2016-09-07,"2,016",9,7,29,33,Fall,Yes,No
2016-09-06,"2,016",9,6,25,0,Fall,No,No
2016-09-05,"2,016",9,5,22,0,Fall,No,No
2016-09-04,"2,016",9,4,19,0,Fall,No,No
2016-09-03,"2,016",9,3,18,0,Fall,No,No
2016-09-02,"2,016",9,2,19,0,Fall,No,No
2016-09-01,"2,016",9,1,19,0,Fall,No,No
2015-09-30,"2,015",9,30,12,0,Fall,No,No
2015-09-29,"2,015",9,29,18,13,Fall,Yes,No
2015-09-28,"2,015",9,28,20,0,Fall,No,No
2015-09-27,"2,015",9,27,16,0,Fall,No,No
2015-09-26,"2,015",9,26,15,0,Fall,No,No
2015-09-25,"2,015",9,25,17,0,Fall,No,No
2015-09-24,"2,015",9,24,19,0,Fall,No,No
2015-09-23,"2,015",9,23,19,0,Fall,No,No
2015-09-22,"2,015",9,22,16,0,Fall,No,No
2015-09-21,"2,015",9,21,15,0,Fall,No,No
2015-09-20,"2,015",9,20,14,0,Fall,No,No
2015-09-19,"2,015",9,19,19,11,Fall,Yes,No
2015-09-18,"2,015",9,18,22,0,Fall,No,No
2015-09-17,"2,015",9,17,22,0,Fall,No,No
2015-09-16,"2,015",9,16,22,0,Fall,No,No
2015-09-15,"2,015",9,15,21,0,Fall,No,No
2015-09-14,"2,015",9,14,17,0,Fall,No,No
2015-09-13,"2,015",9,13,12,3,Fall,Yes,No
2015-09-12,"2,015",9,12,14,15,Fall,Yes,No
2015-09-11,"2,015",9,11,18,7,Fall,Yes,No
2015-09-10,"2,015",9,10,18,0,Fall,No,No
2015-09-09,"2,015",9,9,21,3,Fall,Yes,No
2015-09-08,"2,015",9,8,26,9,Fall,Yes,No
2015-09-07,"2,015",9,7,28,0,Fall,No,No
2015-09-06,"2,015",9,6,26,0,Fall,No,No
2015-09-05,"2,015",9,5,24,0,Fall,No,No
2015-09-04,"2,015",9,4,25,0,Fall,No,No
2015-09-03,"2,015",9,3,26,0,Fall,No,No
2015-09-02,"2,015",9,2,27,0,Fall,No,No
2015-09-01,"2,015",9,1,23,0,Fall,No,No
2014-09-30,"2,014",9,30,17,0,Fall,No,No
2014-09-29,"2,014",9,29,19,0,Fall,No,No
2014-09-28,"2,014",9,28,19,0,Fall,No,No
2014-09-27,"2,014",9,27,19,0,Fall,No,No
2014-09-26,"2,014",9,26,17,0,Fall,No,No
2014-09-25,"2,014",9,25,16,0,Fall,No,No
2014-09-24,"2,014",9,24,16,0,Fall,No,No
2014-09-23,"2,014",9,23,15,0,Fall,No,No
2014-09-22,"2,014",9,22,11,0,Fall,No,No
2014-09-21,"2,014",9,21,17,16,Fall,Yes,No
2014-09-20,"2,014",9,20,17,0,Fall,No,No
2014-09-19,"2,014",9,19,9,0,Fall,No,No
2014-09-18,"2,014",9,18,10,0,Fall,No,No
2014-09-17,"2,014",9,17,14,0,Fall,No,No
2014-09-16,"2,014",9,16,14,0,Fall,No,No
2014-09-15,"2,014",9,15,14,4,Fall,Yes,No
2014-09-14,"2,014",9,14,11,0,Fall,No,No
2014-09-13,"2,014",9,13,11,2,Fall,Yes,No
2014-09-12,"2,014",9,12,12,0,Fall,No,No
2014-09-11,"2,014",9,11,17,8,Fall,Yes,No
2014-09-10,"2,014",9,10,20,27,Fall,Yes,No
2014-09-09,"2,014",9,9,20,0,Fall,No,No
2014-09-08,"2,014",9,8,17,0,Fall,No,No
2014-09-07,"2,014",9,7,17,0,Fall,No,No
2014-09-06,"2,014",9,6,18,5,Fall,Yes,No
2014-09-05,"2,014",9,5,26,24,Fall,Yes,No
2014-09-04,"2,014",9,4,23,0,Fall,No,No
2014-09-03,"2,014",9,3,21,0,Fall,No,No
2014-09-02,"2,014",9,2,20,14,Fall,Yes,No
2014-09-01,"2,014",9,1,24,3,Fall,Yes,No
2013-09-30,"2,013",9,30,17,4,Fall,Yes,No
2013-09-29,"2,013",9,29,17,1,Fall,Yes,No
2013-09-28,"2,013",9,28,15,0,Fall,No,No
2013-09-27,"2,013",9,27,15,0,Fall,No,No
2013-09-26,"2,013",9,26,15,0,Fall,No,No
2013-09-25,"2,013",9,25,15,0,Fall,No,No
2013-09-24,"2,013",9,24,12,0,Fall,No,No
2013-09-23,"2,013",9,23,12,0,Fall,No,No
2013-09-22,"2,013",9,22,11,0,Fall,No,No
2013-09-21,"2,013",9,21,15,26,Fall,Yes,No
2013-09-20,"2,013",9,20,20,11,Fall,Yes,No
2013-09-19,"2,013",9,19,16,0,Fall,No,No
2013-09-18,"2,013",9,18,14,0,Fall,No,No
2013-09-17,"2,013",9,17,10,0,Fall,No,No
2013-09-16,"2,013",9,16,10,0,Fall,No,No
2013-09-15,"2,013",9,15,15,2,Fall,Yes,No
2013-09-14,"2,013",9,14,11,0,Fall,No,No
2013-09-13,"2,013",9,13,,,Fall,No,No
2013-09-12,"2,013",9,12,19,3,Fall,Yes,No
2013-09-11,"2,013",9,11,27,3,Fall,Yes,No
2013-09-10,"2,013",9,10,26,0,Fall,No,No
2013-09-09,"2,013",9,9,15,0,Fall,No,No
2013-09-08,"2,013",9,8,15,0,Fall,No,No
2013-09-07,"2,013",9,7,18,18,Fall,Yes,No
2013-09-06,"2,013",9,6,15,0,Fall,No,No
2013-09-05,"2,013",9,5,13,0,Fall,No,No
2013-09-04,"2,013",9,4,20,0,Fall,No,No
2013-09-03,"2,013",9,3,17,0,Fall,No,No
2013-09-02,"2,013",9,2,21,0,Fall,No,No
2013-09-01,"2,013",9,1,22,1,Fall,Yes,No
2012-09-01,2012,9,1,16.4,121,Fall,Yes,No
2011-09-01,2011,9,1,17.7,85,Fall,Yes,No
2010-09-01,2010,9,1,16.4,88.2,Fall,Yes,No
2009-09-01,2009,9,1,16.9,40.2,Fall,Yes,No
2008-09-01,2008,9,1,16.9,83.4,Fall,Yes,No
2007-09-01,2007,9,1,18.4,28.6,Fall,Yes,No
2006-09-01,2006,9,1,15.7,77.6,Fall,Yes,No
2005-09-01,2005,9,1,19,79.6,Fall,Yes,No
2004-09-01,2004,9,1,18.4,25.2,Fall,Yes,No
2003-09-01,2003,9,1,17,114.2,Fall,Yes,No
2002-09-01,2002,9,1,20.2,59.2,Fall,Yes,No
2001-09-01,2001,9,1,16.7,50.4,Fall,Yes,No
2000-09-01,2000,9,1,15.9,70,Fall,Yes,No
1999-09-01,1999,9,1,18,80,Fall,Yes,No
1998-09-01,1998,9,1,18.2,38.4,Fall,Yes,No
1997-09-01,1997,9,1,15.5,48,Fall,Yes,No
1996-09-01,1996,9,1,16.5,166.2,Fall,Yes,No
1995-09-01,1995,9,1,14,27.5,Fall,Yes,No
1994-09-01,1994,9,1,15.9,51.4,Fall,Yes,No
1993-09-01,1993,9,1,13.6,59.2,Fall,Yes,No
1992-09-01,1992,9,1,14.7,98.4,Fall,Yes,No
1991-09-01,1991,9,1,14.9,52.1,Fall,Yes,No
1990-09-01,1990,9,1,15.3,42.8,Fall,Yes,No
1989-09-01,1989,9,1,15.7,44.1,Fall,Yes,No
1988-09-01,1988,9,1,15.5,70.6,Fall,Yes,No
1987-09-01,1987,9,1,15.5,108,Fall,Yes,No
1986-09-01,1986,9,1,14.7,212.3,Fall,Yes,No
1985-09-01,1985,9,1,17,57.6,Fall,Yes,No
1984-09-01,1984,9,1,13.9,74.7,Fall,Yes,No
1983-09-01,1983,9,1,16.7,54.9,Fall,Yes,No
1982-09-01,1982,9,1,14.8,128.9,Fall,Yes,No
1981-09-01,1981,9,1,14.3,103.3,Fall,Yes,No
1980-09-01,1980,9,1,15,53.1,Fall,Yes,No
1979-09-01,1979,9,1,14.9,44.5,Fall,Yes,No
1978-09-01,1978,9,1,14.6,134.3,Fall,Yes,No
1977-09-01,1977,9,1,15.1,154.2,Fall,Yes,No
1976-09-01,1976,9,1,14.4,69.9,Fall,Yes,No
1975-09-01,1975,9,1,13.1,65.3,Fall,Yes,No
1974-09-01,1974,9,1,13.9,46.5,Fall,Yes,No
1973-09-01,1973,9,1,15.7,53.3,Fall,Yes,No
1972-09-01,1972,9,1,15.4,84.1,Fall,Yes,No
1971-09-01,1971,9,1,16.9,32.5,Fall,Yes,No
1970-09-01,1970,9,1,15.4,61.7,Fall,Yes,No
1969-09-01,1969,9,1,15.6,15,Fall,Yes,No
1968-09-01,1968,9,1,16.6,88.1,Fall,Yes,No
1967-09-01,1967,9,1,14.2,68.1,Fall,Yes,No
1966-09-01,1966,9,1,14,55.1,Fall,Yes,No
1965-09-01,1965,9,1,15.2,66.5,Fall,Yes,No
1964-09-01,1964,9,1,14.2,14,Fall,Yes,No
1963-09-01,1963,9,1,14,48,Fall,Yes,No
1962-09-01,1962,9,1,14.5,131.8,Fall,Yes,No
1961-09-01,1961,9,1,19.3,42.4,Fall,Yes,No
1960-09-01,1960,9,1,17.6,6.4,Fall,Yes,No
1959-09-01,1959,9,1,18.7,69.3,Fall,Yes,No
1958-09-01,1958,9,1,16.6,78.5,Fall,Yes,No
1957-09-01,1957,9,1,15.9,96.8,Fall,Yes,No
1956-09-01,1956,9,1,13.1,40.1,Fall,Yes,No
1955-09-01,1955,9,1,15.8,30.7,Fall,Yes,No
1954-09-01,1954,9,1,15.5,80.5,Fall,Yes,No
1953-09-01,1953,9,1,16,72.9,Fall,Yes,No
1952-09-01,1952,9,1,17.1,60.2,Fall,Yes,No
1951-09-01,1951,9,1,15.5,41.7,Fall,Yes,No
1950-09-01,1950,9,1,14.2,22.1,Fall,Yes,No
1949-09-01,1949,9,1,14.3,90.2,Fall,Yes,No
1948-09-01,1948,9,1,17.9,154.4,Fall,Yes,No
1947-09-01,1947,9,1,16.4,37.6,Fall,Yes,No
1946-09-01,1946,9,1,16.3,73.7,Fall,Yes,No
1945-09-01,1945,9,1,15.9,128.8,Fall,Yes,No
1944-09-01,1944,9,1,15.8,64,Fall,Yes,No
1943-09-01,1943,9,1,14.5,35.1,Fall,Yes,No
1942-09-01,1942,9,1,15.1,99.8,Fall,Yes,No
1941-09-01,1941,9,1,16.8,25.1,Fall,Yes,No
1940-09-01,1940,9,1,15.1,102.4,Fall,Yes,No
1939-09-01,1939,9,1,,,Fall,No,No
1938-09-01,1938,9,1,14.2,102.1,Fall,Yes,No
2018-10-31,"2,018",10,31,9,16,Fall,Yes,No
2018-10-30,"2,018",10,30,5,1,Fall,Yes,No
2018-10-29,"2,018",10,29,,,Fall,No,No
2018-10-28,"2,018",10,28,4,1,Fall,Yes,No
2018-10-27,"2,018",10,27,4,10,Fall,Yes,Yes
2018-10-26,"2,018",10,26,7,0,Fall,No,No
2018-10-25,"2,018",10,25,5,0,Fall,No,No
2018-10-24,"2,018",10,24,4,0,Fall,No,No
2018-10-23,"2,018",10,23,5,1,Fall,Yes,No
2018-10-22,"2,018",10,22,7,0,Fall,No,No
2018-10-21,"2,018",10,21,3,0,Fall,No,No
2018-10-20,"2,018",10,20,7,0,Fall,No,No
2018-10-19,"2,018",10,19,11,0,Fall,No,No
2018-10-18,"2,018",10,18,4,0,Fall,No,No
2018-10-17,"2,018",10,17,5,0,Fall,No,No
2018-10-16,"2,018",10,16,7,0,Fall,No,No
2018-10-15,"2,018",10,15,8,1,Fall,Yes,No
2018-10-14,"2,018",10,14,9,0,Fall,No,No
2018-10-13,"2,018",10,13,7,1,Fall,Yes,No
2018-10-12,"2,018",10,12,8,1,Fall,Yes,No
2018-10-11,"2,018",10,11,15,0,Fall,No,No
2018-10-10,"2,018",10,10,23,0,Fall,No,No
2018-10-09,"2,018",10,9,21,0,Fall,No,No
2018-10-08,"2,018",10,8,13,3,Fall,Yes,No
2018-10-07,"2,018",10,7,13,5,Fall,Yes,No
2018-10-06,"2,018",10,6,13,1,Fall,Yes,No
2018-10-05,"2,018",10,5,9,0,Fall,No,No
2018-10-04,"2,018",10,4,15,4,Fall,Yes,No
2018-10-03,"2,018",10,3,14,0,Fall,No,No
2018-10-02,"2,018",10,2,11,13,Fall,Yes,No
2018-10-01,"2,018",10,1,10,10,Fall,Yes,No
2017-10-31,"2,017",10,31,6,0,Fall,No,No
2017-10-30,"2,017",10,30,7,0,Fall,No,No
2017-10-29,"2,017",10,29,6,0,Fall,No,No
2017-10-28,"2,017",10,28,7,5,Fall,Yes,No
2017-10-27,"2,017",10,27,9,0,Fall,No,No
2017-10-26,"2,017",10,26,7,0,Fall,No,No
2017-10-25,"2,017",10,25,7,0,Fall,No,No
2017-10-24,"2,017",10,24,13,1,Fall,Yes,No
2017-10-23,"2,017",10,23,17,9,Fall,Yes,No
2017-10-22,"2,017",10,22,16,0,Fall,No,No
2017-10-21,"2,017",10,21,15,0,Fall,No,No
2017-10-20,"2,017",10,20,15,0,Fall,No,No
2017-10-19,"2,017",10,19,14,0,Fall,No,No
2017-10-18,"2,017",10,18,16,0,Fall,No,No
2017-10-17,"2,017",10,17,11,0,Fall,No,No
2017-10-16,"2,017",10,16,7,0,Fall,No,No
2017-10-15,"2,017",10,15,16,8,Fall,Yes,No
2017-10-14,"2,017",10,14,16,9,Fall,Yes,No
2017-10-13,"2,017",10,13,16,0,Fall,No,No
2017-10-12,"2,017",10,12,12,0,Fall,No,No
2017-10-11,"2,017",10,11,11,3,Fall,Yes,No
2017-10-10,"2,017",10,10,17,0,Fall,No,No
2017-10-09,"2,017",10,9,18,12,Fall,Yes,No
2017-10-08,"2,017",10,8,21,1,Fall,Yes,No
2017-10-07,"2,017",10,7,22,5,Fall,Yes,No
2017-10-06,"2,017",10,6,17,1,Fall,Yes,No
2017-10-05,"2,017",10,5,16,0,Fall,No,No
2017-10-04,"2,017",10,4,19,4,Fall,Yes,No
2017-10-03,"2,017",10,3,16,0,Fall,No,No
2017-10-02,"2,017",10,2,14,0,Fall,No,No
2017-10-01,"2,017",10,1,11,0,Fall,No,No
2016-10-31,"2,016",10,31,5,0,Fall,No,No
2016-10-30,"2,016",10,30,6,1,Fall,Yes,No
2016-10-29,"2,016",10,29,15,0,Fall,No,No
2016-10-28,"2,016",10,28,5,0,Fall,No,No
2016-10-27,"2,016",10,27,3,8,Fall,Yes,No
2016-10-26,"2,016",10,26,3,1,Fall,Yes,No
2016-10-25,"2,016",10,25,6,0,Fall,No,No
2016-10-24,"2,016",10,24,8,0,Fall,No,No
2016-10-23,"2,016",10,23,9,0,Fall,No,No
2016-10-22,"2,016",10,22,6,0,Fall,No,No
2016-10-21,"2,016",10,21,8,6,Fall,Yes,No
2016-10-20,"2,016",10,20,13,9,Fall,Yes,No
2016-10-19,"2,016",10,19,16,0,Fall,No,No
2016-10-18,"2,016",10,18,19,0,Fall,No,No
2016-10-17,"2,016",10,17,19,0,Fall,No,No
2016-10-16,"2,016",10,16,19,2,Fall,Yes,No
2016-10-15,"2,016",10,15,13,0,Fall,No,No
2016-10-14,"2,016",10,14,10,0,Fall,No,No
2016-10-13,"2,016",10,13,12,0,Fall,No,No
2016-10-12,"2,016",10,12,16,0,Fall,No,No
2016-10-11,"2,016",10,11,10,0,Fall,No,No
2016-10-10,"2,016",10,10,8,0,Fall,No,No
2016-10-09,"2,016",10,9,9,0,Fall,No,No
2016-10-08,"2,016",10,8,13,5,Fall,Yes,No
2016-10-07,"2,016",10,7,18,0,Fall,No,No
2016-10-06,"2,016",10,6,19,0,Fall,No,No
2016-10-05,"2,016",10,5,17,0,Fall,No,No
2016-10-04,"2,016",10,4,17,0,Fall,No,No
2016-10-03,"2,016",10,3,16,0,Fall,No,No
2016-10-02,"2,016",10,2,16,7,Fall,Yes,No
2016-10-01,"2,016",10,1,14,1,Fall,Yes,No
2015-10-31,"2,015",10,31,6,2,Fall,Yes,No
2015-10-30,"2,015",10,30,5,0,Fall,No,No
2015-10-29,"2,015",10,29,10,0,Fall,No,No
2015-10-28,"2,015",10,28,12,37,Fall,Yes,No
2015-10-27,"2,015",10,27,7,0,Fall,No,No
2015-10-26,"2,015",10,26,6,0,Fall,No,No
2015-10-25,"2,015",10,25,8,0,Fall,No,No
2015-10-24,"2,015",10,24,12,4,Fall,Yes,No
2015-10-23,"2,015",10,23,5,0,Fall,No,No
2015-10-22,"2,015",10,22,11,0,Fall,No,No
2015-10-21,"2,015",10,21,11,1,Fall,Yes,No
2015-10-20,"2,015",10,20,15,0,Fall,No,No
2015-10-19,"2,015",10,19,7,1,Fall,Yes,No
2015-10-18,"2,015",10,18,2,0,Fall,No,No
2015-10-17,"2,015",10,17,2,0,Fall,No,No
2015-10-16,"2,015",10,16,7,1,Fall,Yes,No
2015-10-15,"2,015",10,15,12,4,Fall,Yes,No
2015-10-14,"2,015",10,14,9,0,Fall,No,No
2015-10-13,"2,015",10,13,15,0,Fall,No,No
2015-10-12,"2,015",10,12,18,0,Fall,No,No
2015-10-11,"2,015",10,11,17,0,Fall,No,No
2015-10-10,"2,015",10,10,10,0,Fall,No,No
2015-10-09,"2,015",10,9,11,1,Fall,Yes,No
2015-10-08,"2,015",10,8,11,13,Fall,Yes,No
2015-10-07,"2,015",10,7,15,0,Fall,No,No
2015-10-06,"2,015",10,6,13,0,Fall,No,No
2015-10-05,"2,015",10,5,12,1,Fall,Yes,No
2015-10-04,"2,015",10,4,12,0,Fall,No,No
2015-10-03,"2,015",10,3,9,2,Fall,Yes,No
2015-10-02,"2,015",10,2,9,0,Fall,No,No
2015-10-01,"2,015",10,1,10,0,Fall,No,No
2014-10-31,"2,014",10,31,4,12,Fall,Yes,Yes
2014-10-30,"2,014",10,30,6,0,Fall,No,No
2014-10-29,"2,014",10,29,9,0,Fall,No,No
2014-10-28,"2,014",10,28,15,2,Fall,Yes,No
2014-10-27,"2,014",10,27,7,1,Fall,Yes,No
2014-10-26,"2,014",10,26,8,0,Fall,No,No
2014-10-25,"2,014",10,25,12,0,Fall,No,No
2014-10-24,"2,014",10,24,10,0,Fall,No,No
2014-10-23,"2,014",10,23,11,0,Fall,No,No
2014-10-22,"2,014",10,22,8,0,Fall,No,No
2014-10-21,"2,014",10,21,9,2,Fall,Yes,No
2014-10-20,"2,014",10,20,9,6,Fall,Yes,No
2014-10-19,"2,014",10,19,6,0,Fall,No,No
2014-10-18,"2,014",10,18,8,0,Fall,No,No
2014-10-17,"2,014",10,17,14,0,Fall,No,No
2014-10-16,"2,014",10,16,16,5,Fall,Yes,No
2014-10-15,"2,014",10,15,16,2,Fall,Yes,No
2014-10-14,"2,014",10,14,19,1,Fall,Yes,No
2014-10-13,"2,014",10,13,10,0,Fall,No,No
2014-10-12,"2,014",10,12,7,0,Fall,No,No
2014-10-11,"2,014",10,11,9,0,Fall,No,No
2014-10-10,"2,014",10,10,9,0,Fall,No,No
2014-10-09,"2,014",10,9,9,0,Fall,No,No
2014-10-08,"2,014",10,8,10,0,Fall,No,No
2014-10-07,"2,014",10,7,14,8,Fall,Yes,No
2014-10-06,"2,014",10,6,13,3,Fall,Yes,No
2014-10-05,"2,014",10,5,9,0,Fall,No,No
2014-10-04,"2,014",10,4,9,1,Fall,Yes,No
2014-10-03,"2,014",10,3,19,11,Fall,Yes,No
2014-10-02,"2,014",10,2,17,0,Fall,No,No
2014-10-01,"2,014",10,1,15,0,Fall,No,No
2013-10-31,"2,013",10,31,11,,Fall,No,No
2013-10-30,"2,013",10,30,7,0,Fall,No,No
2013-10-29,"2,013",10,29,2,0,Fall,No,No
2013-10-28,"2,013",10,28,3,0,Fall,No,No
2013-10-27,"2,013",10,27,5,0,Fall,No,No
2013-10-26,"2,013",10,26,5,10,Fall,Yes,No
2013-10-25,"2,013",10,25,6,1,Fall,Yes,No
2013-10-24,"2,013",10,24,5,0,Fall,No,No
2013-10-23,"2,013",10,23,5,0,Fall,No,No
2013-10-22,"2,013",10,22,6,0,Fall,No,No
2013-10-21,"2,013",10,21,12,8,Fall,Yes,No
2013-10-20,"2,013",10,20,8,0,Fall,No,No
2013-10-19,"2,013",10,19,,,Fall,No,No
2013-10-18,"2,013",10,18,12,0,Fall,No,No
